CPU,GPU,Better_GPU
0.102373457,0.033849888,true
0.036042001,0.043172702,false
0.033184745,0.033716865,false
0.028284464,0.033909153,false
0.026697634,0.03267392,false
0.030937507,0.03393638,false
0.028192887,0.03266134,false
0.031033177,0.033612736,false
0.033188873,0.034936577,false
0.030927655,0.032647584,false
