CPU,GPU,Better_GPU
0.000240995,0.00060275197,false
0.000200691,0.000589504,false
0.011988979,0.00054745603,true
0.002012611,0.000596192,true
0.00024286,0.00054912,false
0.000233224,0.000545536,false
0.00021233,0.000524576,false
0.008204643,0.00052815996,true
0.000261372,0.00067952,false
0.000217568,0.000548608,false
