CPU,GPU,Better_GPU
0.006554686,0.013289752,false
0.005337012,0.01305576,false
0.009046393,0.013075757,false
0.006878693,0.013320684,false
0.006406346,0.013011803,false
0.010151224,0.013012912,false
0.006213604,0.013525679,false
0.005382748,0.013163108,false
0.005382773,0.013114968,false
0.008718262,0.013321551,false
