CPU,GPU,Better_GPU
1.2977e-5,0.000120832,false
8.575e-6,0.000100351994,false
1.4858e-5,6.0416e-5,false
1.5551e-5,7.7824e-5,false
1.8005e-5,5.632e-5,false
1.7396e-5,5.8368e-5,false
1.609e-5,5.8368e-5,false
1.7485e-5,5.8368e-5,false
1.8119e-5,5.632e-5,false
1.6093e-5,6.656e-5,false
