CPU,GPU,Better_GPU
0.241146439,0.0080023045,true
0.568156004,0.007906912,true
0.119354794,0.007768192,true
0.177666608,0.0077977283,true
0.826950992,0.00784544,true
0.082279506,0.00783296,true
0.116054447,0.008166432,true
0.072791553,0.007920672,true
0.558326573,0.007780896,true
0.099836218,0.0077147842,true
