CPU,GPU,Better_GPU
0.342706765,0.040325213,true
0.274082475,0.026419712,true
0.159860585,0.026378753,true
0.159778099,0.02652317,true
0.19249309,0.026426751,true
0.164535622,0.026443487,true
0.165570262,0.026380993,true
0.206399424,0.026550464,true
0.166490197,0.02687504,true
0.168732639,0.02640112,true
