CPU,GPU,Better_GPU
47.097542562,5.91636,true
68.037439527,5.948555,true
63.557408427,5.9386096,true
63.03223573,5.938738,true
55.408746641,5.9474044,true
60.288960849,5.936165,true
67.984376125,5.9467483,true
89.455261537,5.943523,true
65.849188907,5.9428754,true
71.639723691,5.9595966,true
