CPU,GPU,Better_GPU
0.300465102,0.08056768,true
0.237299625,0.08057731,true
0.235264465,0.08027296,true
0.238336731,0.08073085,true
0.236827416,0.08034727,true
0.441406466,0.08162346,true
0.239561627,0.08124265,true
0.246865689,0.08076685,true
0.237079842,0.08080835,true
0.233549705,0.08069497,true
