CPU,GPU,Better_GPU
0.000141311,9.4592e-5,true
0.000359101,9.7632e-5,true
0.000319786,9.2992e-5,true
0.000743177,0.000105408,true
0.000273667,0.000100736,true
0.000115695,9.7632e-5,true
0.000125933,9.3248e-5,true
0.000116413,9.6928e-5,true
0.000103765,9.0816e-5,true
0.000114849,9.4816e-5,true
