CPU,GPU,Better_GPU
9.446891319,2.0697956,true
12.325492935,2.065407,true
22.976844498,2.106344,true
28.277521506,2.107543,true
26.589808512,2.177737,true
34.519234291,2.080039,true
30.018096876,2.6923764,true
33.904015915,2.0557222,true
32.832787809,2.3622184,true
26.656482998,2.3979993,true
