CPU,GPU,Better_GPU
0.015419405,0.0025416638,true
0.017073997,0.0026157761,true
0.031945837,0.010677951,true
0.019226461,0.002694688,true
0.014391541,0.002481984,true
0.020622488,0.0029286079,true
0.015005031,0.0024811202,true
0.015770566,0.002525536,true
0.014064653,0.0025981122,true
0.01404168,0.002503136,true
