CPU,GPU,Better_GPU
0.280970108,0.08064272,true
0.440950305,0.0800832,true
0.235265852,0.07950467,true
0.230861302,0.08059504,true
0.228501417,0.081655554,true
0.312136427,0.08006739,true
0.43166699,0.08035581,true
0.218299699,0.080832675,true
0.221465376,0.08023479,true
0.226254612,0.08059309,true
