CPU,GPU,Better_GPU
0.152843593,0.05077709,true
0.150039473,0.0507752,true
0.143740941,0.05140883,true
0.145220292,0.05003744,true
0.146160396,0.051159393,true
0.367195098,0.05082064,true
0.153098928,0.050930943,true
0.153979954,0.050550465,true
0.145201656,0.051542465,true
0.149221932,0.05049069,true
