CPU,GPU,Better_GPU
3.675e-6,4.5056e-5,false
2.193e-6,2.2528e-5,false
2.016e-6,1.9456e-5,false
2.27e-6,2.5599998e-5,false
2.032e-6,1.8432002e-5,false
2.108e-6,1.6384e-5,false
2.036e-6,1.8432002e-5,false
2.168e-6,1.8432002e-5,false
1.964e-6,1.9456e-5,false
2.109e-6,1.9456e-5,false
