CPU,GPU,Better_GPU
1.2185e-5,5.1199997e-5,false
8.104e-6,2.7648e-5,false
8.217e-6,2.6624e-5,false
7.471e-6,1.5392e-5,false
8.285e-6,2.9696e-5,false
1.0628e-5,2.7648e-5,false
8.501e-6,2.8672e-5,false
1.158e-5,2.8672e-5,false
8.556e-6,2.8672e-5,false
8.146e-6,2.6624e-5,false
