CPU,GPU,Better_GPU
0.002597298,0.09127165,false
0.001925304,0.00045168,true
0.005319133,0.000456224,true
0.00148689,0.000413504,true
0.001201088,0.000428448,true
0.002674932,0.000440448,true
0.005353894,0.00050608,true
0.001328291,0.000455264,true
0.001258307,0.00045519997,true
0.232706886,0.00046656,true
